title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
工研業務白醋 3000ml;米油沖泡;145,0;工研酢;規格：3000ml毫升x1x1Bucket桶;工研業務白醋 3000ml;0,0;1;3000,0;36,0;8267;0.00%;0;14616022001;unique_master_match;1;1;ml;1;bucket;145,0;0,0;0,0;volume;month;0,0;0,0;37,0;30,0;32,0;21,0;6,0
恆順鎮江香醋550ml;米油沖泡;80,0;;規格：550ml毫升x1x1Bottle瓶;恆順鎮江香醋 550ml;0,0;1;550,0;24,0;8270;0.00%;0;14616033001;unique_master_match;1;1;ml;1;bottle;80,0;0,0;0,0;volume;month;0,0;0,0;32,0;26,0;28,0;12,46;12,0
工研陳年醋 600ml;米油沖泡;60,0;工研酢;規格：600ml毫升x1x1Bottle瓶;工研陳年醋 600ml;0,0;1;600,0;36,0;8272;0.00%;1;14616038001;unique_master_match;1;1;ml;1;bottle;60,0;0,0;0,0;volume;month;0,0;1,0;31,0;24,0;26,0;11,27;12,0
榖盛糯米醋 600ml;米油沖泡;48,0;穀盛;規格：600ml毫升x1x1Bottle瓶;榖盛糯米醋 600ml;55,0;1;600,0;36,0;8274;12.73%;0;14616044001;unique_master_match;1;1;ml;1;bottle;48,0;55,0;12,727272727272727;volume;month;12,73;0,0;30,0;24,0;27,0;11,78;12,0
萬家香水果醋595ml;米油沖泡;59,0;萬家香;規格：595ml毫升x1x1Bottle瓶;萬家香水果醋 595ml;0,0;1;595,0;36,0;8276;0.00%;1;14616053001;unique_master_match;1;1;ml;1;bottle;59,0;0,0;0,0;volume;month;0,0;1,0;32,0;25,0;26,0;13,17;12,0
萬家香特級烏醋 595ml;米油沖泡;31,0;萬家香;規格：595ml毫升x1x1Bottle瓶;萬家香特級烏醋 595ml;33,0;1;595,0;36,0;8277;6.06%;1;14616054001;unique_master_match;1;1;ml;1;bottle;31,0;33,0;6,0606060606060606;volume;month;6,06;1,0;33,0;25,0;26,0;12,28;12,0
工研無糖蘋果醋 600ml;米油沖泡;89,0;工研酢;規格：600ml毫升x1x1Bottle瓶;工研無糖蘋果醋 600ml;96,0;1;600,0;36,0;8278;7.29%;1;14616060001;unique_master_match;1;1;ml;1;bottle;89,0;96,0;7,291666666666667;volume;month;7,29;1,0;30,0;24,0;27,0;12,27;12,0
【純素】趙王牌金門特級高粱醋600ml;米油沖泡;89,0;趙王牌;規格：600cc西西x1x1Bottle瓶;趙王牌金門特級高粱醋600ml;95,0;1;600,0;60,0;8279;6.32%;0;14616075001;unique_master_match;1;1;cc;1;bottle;89,0;95,0;6,315789473684211;volume;month;6,32;0,0;31,0;23,0;31,0;12,81;12,0
工研白醋 600ml;米油沖泡;37,0;工研酢;規格：600ml毫升x1x1Bottle瓶;有機白醋;43,0;1;600,0;36,0;8283;13.95%;1;14616194001;unique_master_match;1;1;ml;1;bottle;37,0;43,0;13,953488372093023;volume;month;13,95;1,0;24,0;19,0;24,0;6,3;12,0
萬家香水果料理醋595ml;米油沖泡;59,0;萬家香;規格：595ml毫升x1x1Bottle瓶;萬家香水果料理醋595ml;64,0;1;595,0;36,0;8285;7.81%;0;14616203001;unique_master_match;1;1;ml;1;bottle;59,0;64,0;7,8125;volume;month;7,81;0,0;33,0;25,0;26,0;12,3;12,0
【安心價】味王XO醬油590ml;米油沖泡;68,0;味王;規格：590ml毫升x1x1Bottle瓶;味王XO醬油590ml;0,0;1;590,0;36,0;8286;0.00%;0;14620001001;unique_master_match;1;1;ml;1;bottle;68,0;0,0;0,0;volume;month;0,0;0,0;33,0;25,0;26,0;12,568;12,0
龜甲萬甘醇薄鹽醬油1600ml;米油沖泡;115,0;龜甲萬;規格：1600ml毫升x1x1Bottle瓶;龜甲萬甘醇薄鹽醬油1600ml;125,0;1;1600,0;36,0;8288;8.00%;0;14620006001;unique_master_match;1;1;ml;1;bottle;115,0;125,0;8,0;volume;month;8,0;0,0;34,0;22,0;28,0;11,95;6,0
丸莊甘醇醬油450ml;米油沖泡;63,0;丸莊;規格：450ml毫升x1x1Bottle瓶;丸莊甘醇醬油;0,0;1;450,0;36,0;8289;0.00%;0;14620007001;unique_master_match;1;1;ml;1;bottle;63,0;0,0;0,0;volume;month;0,0;0,0;29,0;23,0;24,0;11,0;12,0
雀巢美極鮮味露-200ml;米油沖泡;72,0;雀巢;規格：200ml毫升x1x1Bottle瓶;雀巢美極鮮味露200ml;0,0;1;200,0;24,0;8290;0.00%;1;14620012001;unique_master_match;1;1;ml;1;bottle;72,0;0,0;0,0;volume;month;0,0;1,0;40,0;28,0;20,0;10,772;24,0
龜甲萬甘醇醬油1600ml;米油沖泡;112,0;統一;規格：1600ml毫升x1x1Bottle瓶;龜甲萬甘醇醬油 1600ml;116,0;1;1600,0;36,0;8292;3.45%;0;14620014001;unique_master_match;1;1;ml;1;bottle;112,0;116,0;3,4482758620689653;volume;month;3,45;0,0;33,0;23,0;28,0;12,21;6,0
龜甲萬甘醇醬油 500cc;米油沖泡;52,0;統一;規格：500cc西西x1x1Bottle瓶;龜甲萬甘醇醬油 500cc;0,0;1;500,0;36,0;8293;0.00%;0;14620019001;unique_master_match;1;1;cc;1;bottle;52,0;0,0;0,0;volume;month;0,0;0,0;32,0;25,0;26,0;10,9;12,0
龜甲萬甘甜醬油(釀造);米油沖泡;52,0;統一;規格：500ml毫升x1x1Bottle瓶;統一龜甲萬甘甜醬油 500ml;0,0;1;500,0;36,0;8294;0.00%;0;14620021001;unique_master_match;1;1;ml;1;bottle;52,0;0,0;0,0;volume;month;0,0;0,0;32,0;25,0;26,0;11,13;12,0
味榮極釀級有機黑豆蔭油露320ml;米油沖泡;195,0;味榮;規格：320ml毫升x1x1Bottle瓶;味榮極釀級有機黑豆蔭油露320ml;0,0;1;320,0;36,0;8295;0.00%;0;14620022001;unique_master_match;1;1;ml;1;bottle;195,0;0,0;0,0;volume;month;0,0;0,0;27,0;21,0;23,0;8,0;12,0
黑豆桑天然頂級黑金醬油-550ml;米油沖泡;460,0;黑豆桑;規格：550ml毫升x1x1Bottle瓶;黑豆桑天然頂級黑金醬油-550ml;0,0;1;550,0;24,0;8297;0.00%;1;14620028001;unique_master_match;1;1;ml;1;bottle;460,0;0,0;0,0;volume;month;0,0;1,0;36,0;26,0;23,0;16,5;12,0
龜甲萬珍釀醬油 1.6L;米油沖泡;115,0;統一;規格：1.6L公升x1x1Bottle瓶;龜甲萬珍釀醬油 1.6L;139,0;1;1600,0;36,0;8299;17.27%;0;14620030001;unique_master_match;1;1;ml;1;bottle;115,0;139,0;17,26618705035971;volume;month;17,27;0,0;34,0;23,0;27,0;10,0;6,0
金蘭松露醬油 500ml;米油沖泡;199,0;金蘭;規格：500ml毫升x1x1Bottle瓶;金蘭松露醬油 500ml;0,0;1;500,0;36,0;8302;0.00%;0;14620035001;unique_master_match;1;1;ml;1;bottle;199,0;0,0;0,0;volume;month;0,0;0,0;24,0;17,0;27,0;5,9;6,0
【全素】黑豆桑古早金豆醬油-550ml;米油沖泡;360,0;黑豆桑;規格：550ml毫升x1x1Bottle瓶;黑豆桑古早金豆醬油-550ml;0,0;1;550,0;24,0;8303;0.00%;1;14620036001;unique_master_match;1;1;ml;1;bottle;360,0;0,0;0,0;volume;month;0,0;1,0;36,0;26,0;23,0;16,5;12,0
龜甲萬甘醇醬油 500cc;米油沖泡;52,0;統一;規格：500cc西西x1x1Bottle瓶;統一龜甲萬薄鹽醬油500ml;0,0;1;500,0;36,0;8305;0.00%;0;14620039001;unique_master_match;1;1;cc;1;bottle;52,0;0,0;0,0;volume;month;0,0;0,0;32,0;26,0;26,0;10,87;12,0
金蘭醬油2L;米油沖泡;115,0;金蘭;規格：2000ml毫升x1x1Bottle瓶;金蘭醬油2L;132,0;1;2000,0;36,0;8307;12.88%;1;14620042001;unique_master_match;1;1;ml;1;bottle;115,0;132,0;12,878787878787879;volume;month;12,88;1,0;35,0;23,0;32,0;15,18;6,0
雅媽吉日式香菇風味醬油500ml;米油沖泡;116,0;;規格：500ml毫升x1x1Can罐;雅媽吉日式香菇醬油500ml;125,0;1;500,0;18,0;8308;7.20%;1;14620046001;unique_master_match;1;1;ml;1;can;116,0;125,0;7,199999999999999;volume;month;7,2;1,0;31,0;23,0;21,0;9,78;12,0
屏大薄鹽醬油710ml;米油沖泡;242,0;屏大;規格：710ml毫升x1x1Can罐;屏大薄鹽醬油;265,0;1;710,0;15,0;8311;8.68%;0;14620051001;unique_master_match;1;1;ml;1;can;242,0;265,0;8,679245283018867;volume;month;8,68;0,0;49,0;33,0;25,0;22,7;24,0
金蘭薄鹽醬油500ml;米油沖泡;58,0;金蘭;規格：500ml毫升x1x1Bottle瓶;金蘭薄鹽醬油 500ml;0,0;1;500,0;36,0;8313;0.00%;0;14620057001;unique_master_match;1;1;ml;1;bottle;58,0;0,0;0,0;volume;month;0,0;0,0;30,0;23,0;26,0;11,4;12,0
味王婦友純釀造醬油1600ml;米油沖泡;99,0;味王;規格：1600ml毫升x1x1Bottle瓶;味王婦友純釀造醬油1600ml;0,0;1;1600,0;36,0;8315;0.00%;1;14620060001;unique_master_match;1;1;ml;1;bottle;99,0;0,0;0,0;volume;month;0,0;1,0;34,0;24,0;29,0;11,82;6,0
金蘭無添加原味醬油500ml;米油沖泡;123,0;金蘭;規格：500ml毫升x1x1Bottle瓶;有機豆麥醬油;133,0;1;500,0;36,0;8316;7.52%;0;14620061001;unique_master_match;1;1;ml;1;bottle;123,0;133,0;7,518796992481203;volume;month;7,52;0,0;27,0;21,0;30,0;10,1;12,0
萬家香大吟釀醬油1L;米油沖泡;89,0;萬家香;規格：1000ml毫升x1x1Bottle瓶;萬家香大吟釀醬油1L;0,0;1;1000,0;36,0;8317;0.00%;0;14620062001;unique_master_match;1;1;ml;1;bottle;89,0;0,0;0,0;volume;month;0,0;0,0;37,0;28,0;27,0;15,55;12,0
豆油伯缸底醬油500ml;米油沖泡;319,0;豆油伯;規格：500ml毫升x1x1Bottle瓶;豆油伯缸底醬油500ml;0,0;1;500,0;24,0;8318;0.00%;1;14620063001;unique_master_match;1;1;ml;1;bottle;319,0;0,0;0,0;volume;month;0,0;1,0;;;;;
金蘭陳年醬油 500ml;米油沖泡;65,0;金蘭;規格：500ml毫升x1x1Bottle瓶;金蘭陳年醬油 500ml;69,0;1;500,0;36,0;8319;5.80%;0;14620070001;unique_master_match;1;1;ml;1;bottle;65,0;69,0;5,797101449275362;volume;month;5,8;0,0;30,0;23,0;26,0;11,02;12,0
瑞春原味醬油420ml;米油沖泡;165,0;瑞春;規格：420ml毫升x1x1Bottle瓶;瑞春原味醬油420ml;0,0;1;420,0;24,0;8320;0.00%;1;14620072001;unique_master_match;1;1;ml;1;bottle;165,0;0,0;0,0;volume;month;0,0;1,0;28,0;21,0;29,0;9,89;12,0
金蘭甘醇醬油1500ml;米油沖泡;99,0;金蘭;規格：1500ml毫升x1x1Bottle瓶;金蘭甘醇醬油1500ml;109,0;1;1500,0;36,0;8322;9.17%;1;14620081001;unique_master_match;1;1;ml;1;bottle;99,0;109,0;9,174311926605505;volume;month;9,17;1,0;34,0;22,0;29,0;11,51;6,0
味全和風醬油鰹魚露340ml;米油沖泡;64,0;味全;規格：340ml毫升x1x1PC瓶;味全和風醬油鰹魚露340ml;69,0;1;340,0;24,0;8323;7.25%;0;14620083001;unique_master_match;1;1;ml;1;pc;64,0;69,0;7,246376811594203;volume;month;7,25;0,0;29,0;22,0;20,0;8,84;12,0
丸莊陳釀醬油1000cc;米油沖泡;60,0;丸莊;規格：1000cc西西x1x1Bottle瓶;丸莊陳釀醬油 1000cc;0,0;1;1000,0;36,0;8324;0.00%;0;14620084001;unique_master_match;1;1;cc;1;bottle;60,0;0,0;0,0;volume;month;0,0;0,0;33,0;25,0;29,0;15,33;12,0
黑豆桑全能缸底醬油-550ml;米油沖泡;420,0;黑豆桑;規格：550ml毫升x1x1Bottle瓶;黑豆桑全能缸底醬油-550ml;0,0;1;550,0;24,0;8327;0.00%;1;14620092001;unique_master_match;1;1;ml;1;bottle;420,0;0,0;0,0;volume;month;0,0;1,0;36,0;26,0;23,0;16,5;12,0
高慶泉泰安醬油膏410ml;米油沖泡;102,0;高慶泉;規格：410ml毫升x1x1Bottle瓶;高慶泉泰安醬油410ml;0,0;1;410,0;36,0;8330;0.00%;0;14620103001;unique_master_match;1;1;ml;1;bottle;102,0;0,0;0,0;volume;month;0,0;0,0;27,0;21,0;30,0;9,55;12,0
雅媽吉甘口鰹魚露 1000ml;米油沖泡;181,0;雅媽吉;規格：1000ml毫升x1x1Bottle瓶;雅媽吉甘口鰹魚露 1000ml;196,0;1;1000,0;12,0;8332;7.65%;0;14620107001;unique_master_match;1;1;ml;1;bottle;181,0;196,0;7,653061224489796;volume;month;7,65;0,0;28,0;19,0;27,0;7,32;6,0
淬釀和風醬油露靜岡鰹魚300ml;米油沖泡;75,0;;規格：300ml毫升x1x1BOTTLE瓶;淬釀和風醬油露靜岡鰹魚300ml;0,0;1;300,0;24,0;8333;0.00%;0;14620110001;unique_master_match;1;1;ml;1;bottle;75,0;0,0;0,0;volume;month;0,0;0,0;24,0;19,0;26,0;9,08;12,0
淬釀和風醬油露北海昆布300ml;米油沖泡;75,0;;規格：300ml毫升x1x1BOTTLE瓶;淬釀和風醬油露北海昆布300ml;0,0;1;300,0;24,0;8334;0.00%;1;14620111001;unique_master_match;1;1;ml;1;bottle;75,0;0,0;0,0;volume;month;0,0;1,0;24,0;19,0;26,0;8,99;12,0
大同壺底白醬油400ml;米油沖泡;210,0;;規格：400ml毫升x1x1Bottle瓶;大同黑豆醬油400ml;0,0;1;400,0;36,0;8336;0.00%;0;14620113001;unique_master_match;1;1;ml;1;bottle;210,0;0,0;0,0;volume;month;0,0;0,0;25,0;20,0;29,0;10,1;12,0
龜甲萬甘醇醬油-1000ml;米油沖泡;85,0;統一;規格：1000ml毫升x1x1Bottle瓶;龜甲萬甘醇醬油-1000ml;0,0;1;1000,0;36,0;8337;0.00%;1;14620114001;unique_master_match;1;1;ml;1;bottle;85,0;0,0;0,0;volume;month;0,0;1,0;33,0;25,0;28,0;14,98;12,0
家樂福古釀黑豆醬油;米油沖泡;129,0;家樂福;規格：420ml毫升x1x1Bottle瓶;家樂福古釀黑豆醬油;136,0;1;420,0;24,0;8338;5.15%;0;14620115001;unique_master_match;1;1;ml;1;bottle;129,0;136,0;5,147058823529411;volume;month;5,15;0,0;29,0;21,0;29,0;10,1;12,0
萬家香大吟釀薄鹽醬油300ml;米油沖泡;43,0;萬家香;規格：300ml毫升x1x1Bottle瓶;萬家香薄鹽醬油 300ml;0,0;1;300,0;36,0;8340;0.00%;0;14620119001;unique_master_match;1;1;ml;1;bottle;43,0;0,0;0,0;volume;month;0,0;0,0;26,0;20,0;22,0;7,07;12,0
萬家香大吟釀甘露醬油1500ml;米油沖泡;99,0;萬家香;規格：1500ml毫升x1x1Bottle瓶;萬家香大吟釀甘露醬油1500ml;159,0;1;1500,0;36,0;8343;37.74%;0;14620138001;unique_master_match;1;1;ml;1;bottle;99,0;159,0;37,735849056603776;volume;month;37,74;0,0;32,0;23,0;17,0;11,73;6,0
萬家香大吟釀薄鹽醬油450ml;米油沖泡;95,0;萬家香;規格：450ml毫升x1x1Bottle瓶;萬家香大吟釀薄鹽醬油450ml;0,0;1;450,0;36,0;8345;0.00%;1;14620149001;unique_master_match;1;1;ml;1;bottle;95,0;0,0;0,0;volume;month;0,0;1,0;33,0;25,0;19,0;10,7;12,0
龜甲萬源釀醬油500ml;米油沖泡;93,0;統一;規格：500ml毫升x1x1Bottle瓶;龜甲萬源釀醬油500ml;100,0;1;500,0;36,0;8347;7.00%;0;14620158001;unique_master_match;1;1;ml;1;bottle;93,0;100,0;7,000000000000001;volume;month;7,0;0,0;32,0;25,0;26,0;10,9;12,0
屏大 薄鹽醬油特惠組 1420ml【Mia C'bon 限定】;米油沖泡;570,0;;規格：1420ml毫升x1x1SET組;屏大醬油超值組;0,0;1;1420,0;15,0;8352;0.00%;0;14620168001;unique_master_match;1;1;ml;1;set;570,0;0,0;0,0;volume;month;0,0;0,0;49,0;33,0;24,0;18,2;8,0
丸莊極品黑豆蔭油清300ml;米油沖泡;85,0;;規格：300ml毫升x1x1Bottle瓶;丸莊極品黑豆蔭油清300ml;0,0;1;300,0;36,0;8354;0.00%;1;14620171001;unique_master_match;1;1;ml;1;bottle;85,0;0,0;0,0;volume;month;0,0;1,0;28,0;21,0;20,0;7,68;12,0
萬家香零添加純釀醬油;米油沖泡;89,0;萬家香;規格：450ml毫升x1x1BOTTLE瓶;萬家香零添加純釀醬油;96,0;1;450,0;36,0;8355;7.29%;1;14620178001;unique_master_match;1;1;ml;1;bottle;89,0;96,0;7,291666666666667;volume;month;7,29;1,0;32,0;24,0;19,0;10,7;12,0
萬家香壺底油1L;米油沖泡;75,0;萬家香;規格：1000ml毫升x1x1Bottle瓶;萬家香壺底油1L;81,0;1;1000,0;36,0;8356;7.41%;1;14620894001;unique_master_match;1;1;ml;1;bottle;75,0;81,0;7,4074074074074066;volume;month;7,41;1,0;37,0;28,0;27,0;15,58;12,0
四季釀造醬油1600ml;米油沖泡;102,0;統一;規格：1600ml毫升x1x1BOTTLE瓶;四季釀造醬油1600ml;106,0;1;1600,0;36,0;8360;3.77%;0;14620907001;unique_master_match;1;1;ml;1;bottle;102,0;106,0;3,7735849056603774;volume;month;3,77;0,0;33,0;23,0;28,0;12,22;6,0
四季釀造醬油870ml;米油沖泡;60,0;統一;規格：870ml毫升x1x1Bottle瓶;四季釀造醬油870ml;0,0;1;870,0;36,0;8361;0.00%;0;14620908001;unique_master_match;1;1;ml;1;bottle;60,0;0,0;0,0;volume;month;0,0;0,0;36,0;27,0;29,0;13,34;12,0
四季高純釀(釀造醬油)870ml;米油沖泡;95,0;統一;規格：870ml毫升x1x1Bottle瓶;四季高純釀(釀造醬油)870ml;0,0;1;870,0;36,0;8362;0.00%;1;14620909001;unique_master_match;1;1;ml;1;bottle;95,0;0,0;0,0;volume;month;0,0;1,0;36,0;27,0;29,0;13,52;12,0
萬家香丸大豆醬油450ml;米油沖泡;109,0;萬家香;規格：450ml毫升x1x1BOTTLE瓶;萬家香丸大豆醬油450ml;165,0;1;450,0;36,0;8363;33.94%;1;14620920001;unique_master_match;1;1;ml;1;bottle;109,0;165,0;33,939393939393945;volume;month;33,94;1,0;33,0;25,0;19,0;10,75;12,0
萬家香非基改陳年醬油-1500ml;米油沖泡;99,0;萬家香;規格：1500ml毫升x1x1CAN罐;萬家香非基改陳年醬油1500ml;125,0;1;1500,0;36,0;8364;20.80%;0;14620922001;unique_master_match;1;1;ml;1;can;99,0;125,0;20,8;volume;month;20,8;0,0;33,0;22,0;28,0;11,76;6,0
萬家香薄鹽有機醬油350ml;米油沖泡;139,0;萬家香;規格：350ml毫升x1x1BOTTLE瓶;萬家香有機醬油;210,0;1;350,0;36,0;8366;33.81%;0;14620999001;unique_master_match;1;1;ml;1;bottle;139,0;210,0;33,80952380952381;volume;month;33,81;0,0;32,0;24,0;19,0;10,84;12,0
高慶泉泰安醬油膏410ml;米油沖泡;102,0;高慶泉;規格：410ml毫升x1x1Bottle瓶;高慶泉泰安醬油膏410ml;0,0;1;410,0;36,0;8369;0.00%;0;14621005001;unique_master_match;1;1;ml;1;bottle;102,0;0,0;0,0;volume;month;0,0;0,0;27,0;21,0;30,0;9,55;12,0
味榮極釀級有機黑豆蔭油膏320ml;米油沖泡;195,0;味榮;規格：320ml毫升x1x1Bottle瓶;味榮極釀級有機黑豆蔭油膏320ml;0,0;1;320,0;36,0;8374;0.00%;0;14621018001;unique_master_match;1;1;ml;1;bottle;195,0;0,0;0,0;volume;month;0,0;0,0;27,0;21,0;23,0;8,0;12,0
金蘭油膏 590ml;米油沖泡;126,0;金蘭;規格：590ml毫升x1x2Bottle瓶;金蘭油膏 590ml;0,0;1;590,0;36,0;8375;0.00%;1;14621021001;unique_master_match;1;1;ml;2;bottle;63,0;0,0;0,0;volume;month;0,0;1,0;30,0;22,0;25,0;8,97;12,0
金蘭油膏 590ml;米油沖泡;756,0;金蘭;規格：590ml毫升x1x12Bottle瓶;金蘭甘醇醬油膏 590ml;0,0;1;590,0;36,0;8380;0.00%;1;14621029001;unique_master_match;1;1;ml;12;bottle;63,0;0,0;0,0;volume;month;0,0;1,0;30,0;22,0;26,0;8,97;12,0
【全素】金蘭香菇素蠔油295ml;米油沖泡;32,0;金蘭;規格：295ml毫升x1x1Bottle瓶;金蘭香菇素蠔油295ml;39,0;1;295,0;36,0;8382;17.95%;0;14621034001;unique_master_match;1;1;ml;1;bottle;32,0;39,0;17,94871794871795;volume;month;17,95;0,0;25,0;20,0;24,0;6,9;12,0
龜甲萬醬油膏490ml;米油沖泡;52,0;統一;規格：490ml毫升x1x1Bottle瓶;龜甲萬醬油膏490ml;0,0;1;490,0;24,0;8387;0.00%;1;14621045001;unique_master_match;1;1;ml;1;bottle;52,0;0,0;0,0;volume;month;0,0;1,0;32,0;25,0;26,0;10,66;12,0
【全素】義美全豆純釀造甘醇油膏420ml;米油沖泡;159,0;義美;規格：420ml毫升x1x1Bottle瓶;義美全豆純釀造甘醇油膏420ml;169,0;1;420,0;24,0;8396;5.92%;0;14621095001;unique_master_match;1;1;ml;1;bottle;159,0;169,0;5,9171597633136095;volume;month;5,92;0,0;28,0;22,0;32,0;10,862;12,0
【全素】高慶泉辣椒醬410ml;米油沖泡;59,0;高慶泉;規格：410ml毫升x1x1Bottle瓶;東泉辣椒醬;70,0;1;410,0;36,0;8415;15.71%;0;14631026001;unique_master_match;1;1;ml;1;bottle;59,0;70,0;15,714285714285714;volume;month;15,71;0,0;;;;;
TABASCO香蒜紅椒汁60ml毫升;米油沖泡;97,0;TABASCO;規格：60ml毫升x1x1CAN罐;TABASCO紅椒汁;0,0;1;60,0;25,0;8420;0.00%;1;14631042001;unique_master_match;1;1;ml;1;can;97,0;0,0;0,0;volume;month;0,0;1,0;17,0;13,0;15,0;2,0;12,0
健康廚房泰式甜辣醬200ml;米油沖泡;72,0;味全;規格：200ml毫升x1x1BOTTLE瓶;健康廚房泰式甜辣醬200ml;78,0;1;200,0;10,0;8431;7.69%;1;14631925001;unique_master_match;1;1;ml;1;bottle;72,0;78,0;7,6923076923076925;volume;month;7,69;1,0;18,0;12,0;19,0;2,82;6,0
工研日式柴魚香菇露500ml;米油沖泡;66,0;工研酢;規格：500ml毫升x1x1Bottle瓶;工研味醂500ml;0,0;1;500,0;24,0;8439;0.00%;1;14632005001;unique_master_match;1;1;ml;1;bottle;66,0;0,0;0,0;volume;month;0,0;1,0;33,0;25,0;21,0;12,0;12,0
雅媽吉茶碗蒸高湯包;米油沖泡;49,0;雅媽吉;規格：15ml毫升x3x1Bag袋;雅媽吉茶碗蒸高湯包;58,0;1;15,0;25,0;8442;15.52%;1;14632014001;unique_master_match;1;1;ml;3;bag;16,333333333333332;19,333333333333332;15,517241379310345;volume;month;15,52;1,0;22,0;15,0;14,0;0,77;10,0
萬家香壽喜燒露450ml;米油沖泡;75,0;萬家香;規格：450ml毫升x1x1Bottle瓶;萬家香壽喜燒露450ml;79,0;1;450,0;36,0;8444;5.06%;1;14632022001;unique_master_match;1;1;ml;1;bottle;75,0;79,0;5,063291139240507;volume;month;5,06;1,0;33,0;25,0;18,0;10,526;12,0
KEWPIE深煎胡麻醬;米油沖泡;270,0;Kewpie;規格：1000ml毫升x1x1Bottle瓶;KEWPIE深煎胡麻醬;279,0;1;1000,0;12,0;8449;3.23%;1;14632058001;unique_master_match;1;1;ml;1;bottle;270,0;279,0;3,225806451612903;volume;month;3,23;1,0;28,0;28,0;30,0;10,28;9,0
健康廚房和風柚子沾拌醬200ml;米油沖泡;72,0;味全;規格：200ml毫升x1x1Bottle瓶;健康廚房和風柚子沾拌醬200ml;78,0;1;200,0;10,0;8450;7.69%;1;14632059001;unique_master_match;1;1;ml;1;bottle;72,0;78,0;7,6923076923076925;volume;month;7,69;1,0;18,0;12,0;19,0;2,82;6,0
健康廚房焙煎芝麻沾拌醬200ml;米油沖泡;72,0;味全;規格：200ml毫升x1x1Bottle瓶;健康廚房焙煎芝麻沾拌醬200ml;78,0;1;200,0;12,0;8451;7.69%;1;14632067001;unique_master_match;1;1;ml;1;bottle;72,0;78,0;7,6923076923076925;volume;month;7,69;1,0;19,0;13,0;19,0;2,79;6,0
健康廚房和風洋蔥沾拌醬200ml;米油沖泡;72,0;味全;規格：200ml毫升x1x1Bottle瓶;健康廚房和風洋蔥沾拌醬200ml;78,0;1;200,0;10,0;8452;7.69%;0;14632071001;unique_master_match;1;1;ml;1;bottle;72,0;78,0;7,6923076923076925;volume;month;7,69;0,0;18,0;12,0;19,0;2,82;6,0
萬家香無油水餃沾醬200ml;米油沖泡;31,0;萬家香;規格：200ml毫升x1x1Bottle瓶;萬家香無油水餃沾醬200ml;33,0;1;200,0;36,0;8463;6.06%;0;14632186001;unique_master_match;1;1;ml;1;bottle;31,0;33,0;6,0606060606060606;volume;month;6,06;0,0;25,0;19,0;15,0;5,12;12,0
萬家香味醂 450ml;米油沖泡;56,0;萬家香;規格：450ml毫升x1x1BOTTLE瓶;萬家香味醂 450ml;0,0;1;450,0;36,0;8468;0.00%;0;14632223001;unique_master_match;1;1;ml;1;bottle;56,0;0,0;0,0;volume;month;0,0;0,0;32,0;25,0;19,0;10,7;12,0
健康廚房經典凱薩醬200ml;米油沖泡;72,0;味全;規格：200ml毫升x1x1BOTTLE瓶;健康廚房經典凱薩醬200ml;78,0;1;200,0;10,0;8471;7.69%;0;14632295001;unique_master_match;1;1;ml;1;bottle;72,0;78,0;7,6923076923076925;volume;month;7,69;0,0;18,0;12,0;19,0;2,82;6,0
健康廚房無油沾拌淋醬-柚香檸檬;米油沖泡;79,0;味全;規格：180ml毫升x1x1Bottle瓶;健康廚房無油沾拌淋醬-柚香檸檬;85,0;1;180,0;10,0;8485;7.06%;1;14632449001;unique_master_match;1;1;ml;1;bottle;79,0;85,0;7,0588235294117645;volume;month;7,06;1,0;19,0;14,0;19,0;2,6;6,0
健康廚房無油沾拌淋醬-香蒜洋蔥;米油沖泡;79,0;味全;規格：180ml毫升x1x1Bottle瓶;健康廚房無油沾拌淋醬-香蒜洋蔥;85,0;1;180,0;10,0;8486;7.06%;1;14632450001;unique_master_match;1;1;ml;1;bottle;79,0;85,0;7,0588235294117645;volume;month;7,06;1,0;19,0;14,0;19,0;2,6;6,0
牛頭牌原味高湯411ml-昆布海鮮風味;米油沖泡;32,0;牛頭牌;規格：411ml毫升x1x1Can罐;牛頭牌原味高湯411g-昆布海鮮風味;0,0;1;411,0;24,0;8517;0.00%;0;14633938001;unique_master_match;1;1;ml;1;can;32,0;0,0;0,0;volume;month;0,0;0,0;47,0;31,0;12,0;11,5;24,0
工研日式柴魚香菇露500ml;米油沖泡;66,0;工研酢;規格：500ml毫升x1x1Bottle瓶;工研柴魚片;0,0;1;500,0;24,0;8600;0.00%;1;14731905001;unique_master_match;1;1;ml;1;bottle;66,0;0,0;0,0;volume;month;0,0;1,0;45,0;23,0;15,0;0,736;20,0
小磨坊椰漿 400ml;米油沖泡;55,0;小磨坊;規格：400ml毫升x1x1Can罐;小磨坊椰漿 400ml;0,0;1;400,0;24,0;8649;0.00%;1;14802010001;unique_master_match;1;1;ml;1;can;55,0;0,0;0,0;volume;month;0,0;1,0;31,0;23,0;13,0;5,79;12,0
