item_id,item_code,item_class,item_order_frequency,item_initial_quantity_inventory,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_weight,item_unit,max_fit,item_pod_inventory_level,item_warehouse_inventory_level
1147,12005019003,C,2,1,32.0,19.0,19.0,11552.0,2.18,12.0,962.6666666666666,0.18166666666666667,PCS,40,0.4,0.4
1148,12005019005,C,1,2,32.0,19.0,19.0,11552.0,2.18,12.0,962.6666666666666,0.18166666666666667,PCS,40,0.4,0.4
1149,12005019006,C,2,2,32.0,19.0,19.0,11552.0,1.18,12.0,962.6666666666666,0.09833333333333333,PCS,40,0.4,0.4
1150,12005019008,C,2,2,32.0,21.0,19.0,12768.0,2.2,12.0,1064.0,0.18333333333333335,PCS,40,0.4,0.4
1151,12005056001,C,2,6,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.16666666666666666,PCS,40,0.4,0.4
1152,12005056002,C,3,2,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.16666666666666666,PCS,40,0.4,0.4
1153,12005056003,C,2,2,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.16666666666666666,PCS,40,0.4,0.4
1154,12005056004,C,5,3,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.16666666666666666,PCS,40,0.4,0.4
1155,12005072003,C,1,2,32.0,20.0,20.0,12800.0,2.8,12.0,1066.6666666666667,0.2333333333333333,PCS,40,0.4,0.4
1156,12005072005,C,0,1,32.0,20.0,20.0,12800.0,2.8,12.0,1066.6666666666667,0.2333333333333333,PCS,40,0.4,0.4
1157,12005082002,C,2,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1158,12005082003,C,4,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1159,12005082006,C,1,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1160,12005082007,C,4,3,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1161,12005082008,C,1,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1162,12005082010,C,2,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1163,12005082011,C,3,2,20.0,8.0,19.0,3040.0,0.114,3.0,1013.3333333333334,0.038,PCS,40,0.4,0.4
1164,12005083002,C,1,3,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3333333333334,0.19999999999999998,PCS,40,0.4,0.4
1165,12005084001,C,1,2,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1166,12005084002,C,1,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1167,12005084004,C,4,5,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1168,12005084005,C,1,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1169,12005084006,C,1,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1170,12005084007,C,4,3,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1171,12005084008,C,2,2,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1172,12005084009,C,1,3,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.09999999999999999,PCS,40,0.4,0.4
1173,12005089004,C,1,1,42.0,34.0,20.0,28560.0,5.59,12.0,2380.0,0.4658333333333333,PCS,40,0.4,0.4
1174,12005093001,B,14,10,31.0,26.0,20.0,16120.0,3.188,12.0,1343.3333333333333,0.26566666666666666,PCS,40,0.4,0.4
1175,12005093002,C,2,1,31.0,26.0,20.0,16120.0,3.16,12.0,1343.3333333333333,0.26333333333333336,PCS,40,0.4,0.4
1176,12005093004,B,15,14,31.0,26.0,20.0,16120.0,3.17,12.0,1343.3333333333333,0.26416666666666666,PCS,40,0.4,0.4
1177,12005093005,C,8,4,31.0,26.0,20.0,16120.0,3.15,12.0,1343.3333333333333,0.2625,PCS,40,0.4,0.4
1178,12005093007,B,12,12,31.0,26.0,20.0,16120.0,3.16,12.0,1343.3333333333333,0.26333333333333336,PCS,40,0.4,0.4
1179,12005093008,B,11,6,31.0,26.0,20.0,16120.0,3.17,12.0,1343.3333333333333,0.26416666666666666,PCS,40,0.4,0.4
1180,12005093010,C,0,1,31.0,26.0,20.0,16120.0,3.19,12.0,1343.3333333333333,0.2658333333333333,PCS,40,0.4,0.4
1181,12005107006,C,1,2,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.2783333333333333,PCS,40,0.4,0.4
1182,12005107007,C,1,2,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.2783333333333333,PCS,40,0.4,0.4
1183,12005108002,C,2,2,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.27499999999999997,PCS,40,0.4,0.4
1184,12005108003,C,1,6,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.27499999999999997,PCS,40,0.4,0.4
1185,12005109003,C,1,1,40.0,21.0,20.0,16800.0,3.18,12.0,1400.0,0.265,PCS,40,0.4,0.4
1186,12006020001,C,0,3,26.0,24.0,2.0,1248.0,0.39,12.0,104.0,0.0325,PCS,40,0.4,0.4
1187,12006048001,C,2,1,21.0,19.0,2.0,798.0,0.26,12.0,66.5,0.021666666666666667,PCS,40,0.4,0.4
1188,12006067001,C,1,1,38.0,25.0,6.0,5700.0,0.712,6.0,950.0,0.11866666666666666,PCS,40,0.4,0.4
1189,12006135001,C,1,2,38.0,24.0,5.0,4560.0,0.6,6.0,760.0,0.09999999999999999,PCS,40,0.4,0.4
1190,12006144001,C,0,1,23.0,17.0,1.0,391.0,0.14,3.0,130.33333333333334,0.04666666666666667,PCS,40,0.4,0.4
1191,12010001001,B,9,24,41.0,26.0,31.0,33046.0,14.21,144.0,229.48611111111111,0.09868055555555556,PCS,40,0.4,0.4
1192,12010010001,B,9,7,38.0,23.0,31.0,27094.0,10.69,4.0,6773.5,2.6725,PCS,40,0.4,0.4
1193,12010013001,B,15,7,42.0,36.0,17.0,25704.0,7.43,12.0,2142.0,0.6191666666666666,PCS,40,0.4,0.4
1194,12010020001,B,26,13,35.0,35.0,19.0,23275.0,14.598,12.0,1939.5833333333333,1.2165000000000001,PCS,40,0.4,0.4
1195,12010022001,B,11,30,30.0,28.0,23.0,19320.0,10.88,72.0,268.3333333333333,0.1511111111111111,PCS,40,0.4,0.4
1196,12010023002,B,29,42,27.0,22.0,31.0,18414.0,10.17,72.0,255.75,0.14125,PCS,40,0.4,0.4
1197,12010034001,C,2,11,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1198,12010036001,B,14,24,36.0,23.0,25.0,20700.0,12.14,144.0,143.75,0.08430555555555556,PCS,40,0.4,0.4
1199,12010037001,B,21,42,36.0,23.0,25.0,20700.0,12.14,144.0,143.75,0.08430555555555556,PCS,40,0.4,0.4
1200,12010040001,C,5,6,38.0,30.0,23.0,26220.0,15.0,24.0,1092.5,0.625,PCS,40,0.4,0.4
1201,12010041001,B,29,10,33.0,18.0,17.0,10098.0,6.99,24.0,420.75,0.29125,PCS,40,0.4,0.4
1202,12010042001,B,19,8,18.0,33.0,17.0,10098.0,6.99,24.0,420.75,0.29125,PCS,40,0.4,0.4
1203,12010049001,C,8,4,31.0,22.0,20.0,13640.0,9.75,8.0,1705.0,1.21875,PCS,40,0.4,0.4
1204,12010051001,C,1,11,31.0,22.0,20.0,13640.0,9.75,8.0,1705.0,1.21875,PCS,40,0.4,0.4
1205,12010052001,C,3,3,38.0,31.0,13.0,15314.0,8.15,24.0,638.0833333333334,0.33958333333333335,PCS,40,0.4,0.4
1206,12010053001,B,10,4,25.0,14.0,10.0,3500.0,2.3,12.0,291.6666666666667,0.19166666666666665,PCS,40,0.4,0.4
1207,12010054001,C,7,3,46.0,29.0,20.0,26680.0,9.2,24.0,1111.6666666666667,0.3833333333333333,PCS,40,0.4,0.4
1208,12010055001,C,7,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1209,12010058001,C,0,9,39.0,34.0,13.0,17238.0,8.52,72.0,239.41666666666666,0.11833333333333333,PCS,40,0.4,0.4
1210,12010059001,B,17,24,39.0,31.0,25.0,30225.0,16.51,144.0,209.89583333333334,0.11465277777777778,PCS,40,0.4,0.4
1211,12010060001,C,3,24,43.0,26.0,20.0,22360.0,10.94,72.0,310.55555555555554,0.15194444444444444,PCS,40,0.4,0.4
1212,12010065001,C,7,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1213,12010067001,C,7,4,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1214,12010068001,B,14,4,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1215,12010071001,C,7,4,43.0,22.0,24.0,22704.0,9.9,12.0,1892.0,0.8250000000000001,PCS,40,0.4,0.4
1216,12010074001,C,8,5,35.0,23.0,27.0,21735.0,5.5,18.0,1207.5,0.3055555555555556,PCS,40,0.4,0.4
1217,12010077001,B,9,6,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1218,12010079001,C,5,5,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1219,12010080001,B,23,30,36.0,23.0,25.0,20700.0,12.14,144.0,143.75,0.08430555555555556,PCS,40,0.4,0.4
1220,12010084001,B,13,3,15.0,11.0,13.0,2145.0,1.64,8.0,268.125,0.205,PCS,40,0.4,0.4
1221,12010106001,C,7,24,30.0,19.0,18.0,10260.0,5.96,60.0,171.0,0.09933333333333333,PCS,40,0.4,0.4
1222,12010107001,C,2,6,31.0,19.0,18.0,10602.0,5.96,60.0,176.7,0.09933333333333333,PCS,40,0.4,0.4
1223,12010110001,A,65,8,27.0,26.0,23.0,16146.0,8.67,12.0,1345.5,0.7225,PCS,40,0.4,0.4
1224,12010113001,C,8,2,39.0,24.0,20.0,18720.0,7.56,12.0,1560.0,0.63,PCS,40,0.4,0.4
1225,12010118001,C,4,2,42.0,26.0,20.0,21840.0,6.85,12.0,1820.0,0.5708333333333333,PCS,40,0.4,0.4
1226,12010119001,C,3,1,36.0,26.0,22.0,20592.0,7.3,12.0,1716.0,0.6083333333333333,PCS,40,0.4,0.4
1227,12010123001,C,3,3,30.0,21.0,21.0,13230.0,5.9,12.0,1102.5,0.4916666666666667,PCS,40,0.4,0.4
1228,12010124001,C,4,3,30.0,21.0,21.0,13230.0,5.9,12.0,1102.5,0.4916666666666667,PCS,40,0.4,0.4
1229,12010137001,A,48,16,43.0,22.0,24.0,22704.0,9.9,12.0,1892.0,0.8250000000000001,PCS,40,0.4,0.4
1230,12010144001,B,20,9,42.0,29.0,26.0,31668.0,13.13,144.0,219.91666666666666,0.09118055555555556,PCS,40,0.4,0.4
1231,12010145001,C,7,3,39.0,31.0,24.0,29016.0,15.78,24.0,1209.0,0.6575,PCS,40,0.4,0.4
1232,12010147001,C,0,2,35.0,23.0,12.0,9660.0,4.64,12.0,805.0,0.38666666666666666,PCS,40,0.4,0.4
1233,12010149001,C,1,2,35.0,23.0,12.0,9660.0,4.64,12.0,805.0,0.38666666666666666,PCS,40,0.4,0.4
1234,12010153001,C,3,2,26.0,17.0,18.0,7956.0,3.69,12.0,663.0,0.3075,PCS,40,0.4,0.4
1235,12010156001,C,1,1,38.0,14.0,11.0,5852.0,2.79,8.0,731.5,0.34875,PCS,40,0.4,0.4
1236,12010161001,C,2,3,21.0,20.0,20.0,8400.0,4.252,36.0,233.33333333333334,0.11811111111111111,PCS,40,0.4,0.4
1237,12010163001,B,9,3,38.0,15.0,19.0,10830.0,5.41,12.0,902.5,0.45083333333333336,PCS,40,0.4,0.4
1238,12010171001,C,4,1,46.0,32.0,24.0,35328.0,14.0,24.0,1472.0,0.5833333333333334,PCS,40,0.4,0.4
1239,12010172001,C,5,1,41.0,36.0,25.0,36900.0,17.0,36.0,1025.0,0.4722222222222222,PCS,40,0.4,0.4
1240,12010173001,C,5,2,32.0,24.0,19.0,14592.0,5.4,12.0,1216.0,0.45,PCS,40,0.4,0.4
1241,12010175001,C,1,1,38.0,14.0,11.0,5852.0,2.78,8.0,731.5,0.3475,PCS,40,0.4,0.4
1242,12010176001,C,1,2,38.0,14.0,11.0,5852.0,2.79,8.0,731.5,0.34875,PCS,40,0.4,0.4
1243,12010180001,C,1,2,23.0,16.0,21.0,7728.0,3.85,12.0,644.0,0.32083333333333336,PCS,40,0.4,0.4
1244,12010192001,B,20,5,30.0,20.0,16.0,9600.0,3.5,12.0,800.0,0.2916666666666667,PCS,40,0.4,0.4
1245,12010193001,C,1,2,39.0,34.0,17.0,22542.0,7.11,20.0,1127.1,0.35550000000000004,PCS,40,0.4,0.4
1246,12010198001,B,17,4,39.0,23.0,20.0,17940.0,6.0,24.0,747.5,0.25,PCS,40,0.4,0.4
1247,12010200001,C,2,7,35.0,21.0,13.0,9555.0,5.43,12.0,796.25,0.45249999999999996,PCS,40,0.4,0.4
1248,12010206001,C,1,2,39.0,20.0,20.0,15600.0,5.36,12.0,1300.0,0.4466666666666667,PCS,40,0.4,0.4
1249,12010214001,C,1,1,46.0,34.0,25.0,39100.0,37.25,24.0,1629.1666666666667,1.5520833333333333,PCS,40,0.4,0.4
1250,12010234001,A,40,8,39.0,23.0,32.0,28704.0,16.72,4.0,7176.0,4.18,PCS,40,0.4,0.4
1251,12010261001,C,0,6,24.0,14.0,15.0,5040.0,1.55,15.0,336.0,0.10333333333333333,PCS,40,0.4,0.4
1252,12010263001,C,2,1,48.0,32.0,22.0,33792.0,9.87,24.0,1408.0,0.41124999999999995,PCS,40,0.4,0.4
1253,12011003001,B,9,12,40.0,21.0,24.0,20160.0,10.8,12.0,1680.0,0.9,PCS,40,0.4,0.4
1254,12011005001,C,8,6,39.0,26.0,26.0,26364.0,9.394,12.0,2197.0,0.7828333333333334,PCS,40,0.4,0.4
1255,12011018001,B,9,3,21.0,18.0,26.0,9828.0,4.21,6.0,1638.0,0.7016666666666667,PCS,40,0.4,0.4
1256,12011022001,B,14,3,35.0,29.0,23.0,23345.0,14.47,12.0,1945.4166666666667,1.2058333333333333,PCS,40,0.4,0.4
1257,12011033001,A,51,42,32.0,32.0,28.0,28672.0,13.51,6.0,4778.666666666667,2.2516666666666665,PCS,40,0.4,0.4
1258,12011034001,C,2,3,47.0,22.0,26.0,26884.0,14.2,12.0,2240.3333333333335,1.1833333333333333,PCS,40,0.4,0.4
1259,12011038001,C,1,1,20.0,18.0,25.0,9000.0,4.12,6.0,1500.0,0.6866666666666666,PCS,40,0.4,0.4
1260,12011042001,B,9,3,23.0,21.0,28.0,13524.0,7.03,6.0,2254.0,1.1716666666666666,PCS,40,0.4,0.4
1261,12011047001,C,1,1,49.0,24.0,26.0,30576.0,12.52,6.0,5096.0,2.0866666666666664,PCS,40,0.4,0.4
1262,12011050001,C,3,6,49.0,24.0,26.0,30576.0,12.52,6.0,5096.0,2.0866666666666664,PCS,40,0.4,0.4
1263,12011051001,C,5,4,43.0,28.0,28.0,33712.0,16.52,12.0,2809.3333333333335,1.3766666666666667,PCS,40,0.4,0.4
1264,12011056001,B,16,12,33.0,29.0,27.0,25839.0,13.2,12.0,2153.25,1.0999999999999999,PCS,40,0.4,0.4
1265,12011060001,C,4,2,38.0,29.0,27.0,29754.0,14.25,12.0,2479.5,1.1875,PCS,40,0.4,0.4
1266,12011061001,C,1,1,48.0,24.0,26.0,29952.0,13.9,12.0,2496.0,1.1583333333333334,PCS,40,0.4,0.4
1267,12011062001,C,8,2,42.0,23.0,25.0,24150.0,10.892,12.0,2012.5,0.9076666666666666,PCS,40,0.4,0.4
1268,12011065001,B,18,7,41.0,26.0,27.0,28782.0,16.32,12.0,2398.5,1.36,PCS,40,0.4,0.4
1269,12011068001,B,9,5,42.0,28.0,26.0,30576.0,16.4,12.0,2548.0,1.3666666666666665,PCS,40,0.4,0.4
1270,12011069001,B,14,3,38.0,22.0,24.0,20064.0,10.1,12.0,1672.0,0.8416666666666667,PCS,40,0.4,0.4
1271,12011074001,C,4,3,48.0,28.0,26.0,34944.0,14.01,12.0,2912.0,1.1675,PCS,40,0.4,0.4
1272,12011075001,B,39,9,42.0,26.0,28.0,30576.0,16.28,12.0,2548.0,1.3566666666666667,PCS,40,0.4,0.4
1273,12011084001,B,11,5,47.0,22.0,27.0,27918.0,14.012,12.0,2326.5,1.1676666666666666,PCS,40,0.4,0.4
1274,12011085001,B,22,9,42.0,28.0,26.0,30576.0,16.4,12.0,2548.0,1.3666666666666665,PCS,40,0.4,0.4
1275,12011088001,C,2,1,32.0,23.0,22.0,16192.0,6.5,9.0,1799.111111111111,0.7222222222222222,PCS,40,0.4,0.4
1276,12011096001,C,3,6,48.0,28.0,26.0,34944.0,14.07,12.0,2912.0,1.1725,PCS,40,0.4,0.4
1277,12011100001,C,3,4,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,0.77,PCS,40,0.4,0.4
1278,12011101001,C,0,2,48.0,28.0,26.0,34944.0,13.99,12.0,2912.0,1.1658333333333333,PCS,40,0.4,0.4
1279,12011102001,B,10,2,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,40,0.4,0.4
1280,12011103001,C,2,2,31.0,15.0,22.0,10230.0,4.29,6.0,1705.0,0.715,PCS,40,0.4,0.4
1281,12011109001,B,20,5,40.0,26.0,26.0,27040.0,14.3,12.0,2253.3333333333335,1.1916666666666667,PCS,40,0.4,0.4
1282,12011111001,C,3,1,36.0,14.0,24.0,12096.0,7.0,6.0,2016.0,1.1666666666666667,PCS,40,0.4,0.4
1283,12011117001,C,4,8,36.0,22.0,23.0,18216.0,8.73,12.0,1518.0,0.7275,PCS,40,0.4,0.4
1284,12011118001,C,4,2,31.0,15.0,22.0,10230.0,4.29,6.0,1705.0,0.715,PCS,40,0.4,0.4
1285,12011120001,C,4,2,49.0,28.0,28.0,38416.0,9.34,12.0,3201.3333333333335,0.7783333333333333,PCS,40,0.4,0.4
1286,12011131001,C,1,1,49.0,29.0,28.0,39788.0,8.68,12.0,3315.6666666666665,0.7233333333333333,PCS,40,0.4,0.4
1287,12011133001,C,2,5,38.0,23.0,27.0,23598.0,10.97,12.0,1966.5,0.9141666666666667,PCS,40,0.4,0.4
1288,12011134001,C,1,1,28.0,17.0,22.0,10472.0,6.8,12.0,872.6666666666666,0.5666666666666667,PCS,40,0.4,0.4
1289,12011136001,B,15,3,32.0,26.0,28.0,23296.0,9.55,12.0,1941.3333333333333,0.7958333333333334,PCS,40,0.4,0.4
1290,12011139001,C,4,2,33.0,22.0,25.0,18150.0,10.0,12.0,1512.5,0.8333333333333334,PCS,40,0.4,0.4
1291,12011142001,C,1,1,33.0,22.0,25.0,18150.0,10.0,12.0,1512.5,0.8333333333333334,PCS,40,0.4,0.4
1292,12011144001,C,8,6,33.0,29.0,27.0,25839.0,13.2,12.0,2153.25,1.0999999999999999,PCS,40,0.4,0.4
1293,12011150001,B,10,2,43.0,26.0,28.0,31304.0,14.14,12.0,2608.6666666666665,1.1783333333333335,PCS,40,0.4,0.4
1294,12011152001,C,3,2,29.0,23.0,26.0,17342.0,7.16,6.0,2890.3333333333335,1.1933333333333334,PCS,40,0.4,0.4
1295,12011153001,C,4,2,37.0,21.0,28.0,21756.0,9.2,12.0,1813.0,0.7666666666666666,PCS,40,0.4,0.4
1296,12011158002,C,6,3,41.0,27.0,27.0,29889.0,16.34,12.0,2490.75,1.3616666666666666,PCS,40,0.4,0.4
1297,12011163001,C,7,10,34.0,29.0,23.0,22678.0,14.66,12.0,1889.8333333333333,1.2216666666666667,PCS,40,0.4,0.4
1298,12011168001,B,34,21,33.0,32.0,28.0,29568.0,13.25,6.0,4928.0,2.2083333333333335,PCS,40,0.4,0.4
1299,12011169001,B,10,8,43.0,26.0,28.0,31304.0,14.25,12.0,2608.6666666666665,1.1875,PCS,40,0.4,0.4
1300,12011171001,C,4,4,42.0,26.0,28.0,30576.0,14.2,12.0,2548.0,1.1833333333333333,PCS,40,0.4,0.4
1301,12011172001,C,8,6,39.0,29.0,28.0,31668.0,14.178,12.0,2639.0,1.1815,PCS,40,0.4,0.4
1302,12011173001,C,1,2,39.0,29.0,28.0,31668.0,14.206,12.0,2639.0,1.1838333333333333,PCS,40,0.4,0.4
1303,12011174001,C,1,2,32.0,22.0,22.0,15488.0,7.95,12.0,1290.6666666666667,0.6625,PCS,40,0.4,0.4
1304,12011177001,C,0,1,46.0,23.0,26.0,27508.0,14.0,12.0,2292.3333333333335,1.1666666666666667,PCS,40,0.4,0.4
1305,12011178001,C,2,1,42.0,22.0,23.0,21252.0,9.856,12.0,1771.0,0.8213333333333334,PCS,40,0.4,0.4
1306,12011179001,C,3,4,38.0,22.0,30.0,25080.0,16.818,4.0,6270.0,4.2045,PCS,40,0.4,0.4
1307,12011182001,C,2,5,36.0,19.0,19.0,12996.0,7.31,12.0,1083.0,0.6091666666666666,PCS,40,0.4,0.4
1308,12011184001,C,6,7,47.0,22.0,26.0,26884.0,13.8,12.0,2240.3333333333335,1.1500000000000001,PCS,40,0.4,0.4
1309,12011186001,C,3,1,38.0,23.0,27.0,23598.0,11.82,12.0,1966.5,0.985,PCS,40,0.4,0.4
1310,12011189001,B,11,6,43.0,28.0,28.0,33712.0,16.5,12.0,2809.3333333333335,1.375,PCS,40,0.4,0.4
1311,12011196001,C,4,2,47.0,22.0,26.0,26884.0,13.8,12.0,2240.3333333333335,1.1500000000000001,PCS,40,0.4,0.4
1312,12011199001,B,19,4,23.0,21.0,28.0,13524.0,7.06,6.0,2254.0,1.1766666666666665,PCS,40,0.4,0.4
1313,12011204001,C,1,1,31.0,21.0,28.0,18228.0,12.63,12.0,1519.0,1.0525,PCS,40,0.4,0.4
1314,12011210001,B,9,5,23.0,21.0,28.0,13524.0,7.19,6.0,2254.0,1.1983333333333335,PCS,40,0.4,0.4
1315,12011213001,C,4,2,44.0,23.0,26.0,26312.0,12.6,12.0,2192.6666666666665,1.05,PCS,40,0.4,0.4
1316,12011215001,B,10,8,29.0,27.0,23.0,18009.0,10.86,12.0,1500.75,0.9049999999999999,PCS,40,0.4,0.4
1317,12011216001,C,1,2,29.0,27.0,24.0,18792.0,10.85,12.0,1566.0,0.9041666666666667,PCS,40,0.4,0.4
1318,12011220001,C,3,2,49.0,29.0,28.0,39788.0,8.6,12.0,3315.6666666666665,0.7166666666666667,PCS,40,0.4,0.4
1319,12011221001,C,6,4,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,1.0083333333333333,PCS,40,0.4,0.4
1320,12011226001,C,2,4,48.0,22.0,27.0,28512.0,14.08,12.0,2376.0,1.1733333333333333,PCS,40,0.4,0.4
1321,12011230001,B,12,2,42.0,22.0,23.0,21252.0,16.58,12.0,1771.0,1.3816666666666666,PCS,40,0.4,0.4
1322,12011231001,C,3,1,39.0,23.0,23.0,20631.0,7.69,16.0,1289.4375,0.480625,PCS,40,0.4,0.4
1323,12011235001,C,5,2,38.0,21.0,28.0,22344.0,9.19,12.0,1862.0,0.7658333333333333,PCS,40,0.4,0.4
1324,12011237001,B,19,7,49.0,24.0,26.0,30576.0,12.55,6.0,5096.0,2.091666666666667,PCS,40,0.4,0.4
1325,12011243001,C,5,1,45.0,28.0,28.0,35280.0,14.46,12.0,2940.0,1.205,PCS,40,0.4,0.4
1326,12011244001,B,13,2,50.0,27.0,24.0,32400.0,14.0,12.0,2700.0,1.1666666666666667,PCS,40,0.4,0.4
1327,12011247001,C,2,2,32.0,24.0,26.0,19968.0,10.394,12.0,1664.0,0.8661666666666666,PCS,40,0.4,0.4
1328,12011251001,C,6,2,40.0,26.0,26.0,27040.0,14.32,12.0,2253.3333333333335,1.1933333333333334,PCS,40,0.4,0.4
1329,12011252001,B,15,4,48.0,29.0,28.0,38976.0,15.1,12.0,3248.0,1.2583333333333333,PCS,40,0.4,0.4
1330,12011254001,B,20,12,32.0,26.0,28.0,23296.0,9.61,12.0,1941.3333333333333,0.8008333333333333,PCS,40,0.4,0.4
1331,12011255001,B,17,4,32.0,26.0,28.0,23296.0,9.56,12.0,1941.3333333333333,0.7966666666666667,PCS,40,0.4,0.4
1332,12011257001,C,8,7,39.0,26.0,28.0,28392.0,10.8,12.0,2366.0,0.9,PCS,40,0.4,0.4
1333,12011262001,C,6,4,39.0,25.0,33.0,32175.0,16.818,4.0,8043.75,4.2045,PCS,40,0.4,0.4
1334,12011263001,C,5,4,47.0,23.0,28.0,30268.0,13.83,12.0,2522.3333333333335,1.1525,PCS,40,0.4,0.4
1335,12011264001,C,4,1,42.0,22.0,23.0,21252.0,16.56,12.0,1771.0,1.38,PCS,40,0.4,0.4
1336,12011265001,C,1,3,23.0,21.0,28.0,13524.0,7.08,6.0,2254.0,1.18,PCS,40,0.4,0.4
1337,12011267001,C,4,2,38.0,30.0,27.0,30780.0,14.2,12.0,2565.0,1.1833333333333333,PCS,40,0.4,0.4
1338,12011268001,B,15,4,45.0,28.0,28.0,35280.0,14.43,12.0,2940.0,1.2025,PCS,40,0.4,0.4
1339,12011275001,B,12,3,43.0,31.0,29.0,38657.0,9.75,12.0,3221.4166666666665,0.8125,PCS,40,0.4,0.4
1340,12011276001,C,4,2,48.0,28.0,28.0,37632.0,8.72,12.0,3136.0,0.7266666666666667,PCS,40,0.4,0.4
1341,12011277001,B,34,16,47.0,23.0,28.0,30268.0,13.83,12.0,2522.3333333333335,1.1525,PCS,40,0.4,0.4
1342,12011291001,C,6,2,42.0,23.0,23.0,22218.0,16.58,12.0,1851.5,1.3816666666666666,PCS,40,0.4,0.4
1343,12011299001,B,15,5,29.0,26.0,25.0,18850.0,10.8,12.0,1570.8333333333333,0.9,PCS,40,0.4,0.4
1344,12011304001,C,6,2,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,40,0.4,0.4
1345,12011308001,C,6,1,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,40,0.4,0.4
1346,12011310001,C,4,3,37.0,34.0,36.0,45288.0,13.682,6.0,7548.0,2.2803333333333335,PCS,40,0.4,0.4
1347,12011322001,C,0,2,39.0,26.0,27.0,27378.0,10.446,12.0,2281.5,0.8704999999999999,PCS,40,0.4,0.4
1348,12011329001,C,4,10,47.0,24.0,27.0,30456.0,13.98,12.0,2538.0,1.165,PCS,40,0.4,0.4
1349,12011333001,B,19,4,42.0,29.0,27.0,32886.0,9.64,12.0,2740.5,0.8033333333333333,PCS,40,0.4,0.4
1350,12011334001,B,24,5,42.0,30.0,27.0,34020.0,9.6,12.0,2835.0,0.7999999999999999,PCS,40,0.4,0.4
1351,12011337001,C,1,3,21.0,18.0,26.0,9828.0,4.21,6.0,1638.0,0.7016666666666667,PCS,40,0.4,0.4
1352,12011339001,C,2,1,23.0,21.0,28.0,13524.0,7.05,6.0,2254.0,1.175,PCS,40,0.4,0.4
1353,12011342001,C,1,1,48.0,23.0,27.0,29808.0,14.39,12.0,2484.0,1.1991666666666667,PCS,40,0.4,0.4
1354,12011345001,C,2,1,29.0,25.0,22.0,15950.0,7.98,12.0,1329.1666666666667,0.665,PCS,40,0.4,0.4
